RUBRO               ;MOTOR       ; CODIGO  ;NRO. FABRICA;ARTICULO,APLICACION,MEDIDA Y MARCA ;INF. TECNICA                       ;PUBLICO C/IVA;MV;STOCK
COJINETE DE BIELA   ;RASTROJERO  ;003691000;10-427/4A   ;C.BIE.RASTROJERO 52HP STD SIN      ;                                   ;        16289;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003239010;10-236/4A   ;C.BIE.RENAULT 58MM 010 SIN         ;                                   ;        12542;01;     
COJINETE DE BIELA   ;RENAULT     ;003239020;10-236/4A   ;C.BIE.RENAULT 58MM 020 SIN         ;                                   ;        12542;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003239030;10-236/4A   ;C.BIE.RENAULT 58MM 030 SIN         ;                                   ;        12542;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003239040;10-236/4A   ;C.BIE.RENAULT 58MM 040 SIN         ;                                   ;        12542;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003239050;10-236/4A   ;C.BIE.RENAULT 58MM 050 SIN         ;                                   ;        13797;01;     
COJINETE DE BIELA   ;RENAULT     ;003239060;10-236/4A   ;C.BIE.RENAULT 58MM 060 SIN         ;                                   ;        13797;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003239000;10-236/4A   ;C.BIE.RENAULT 58MM STD SIN         ;                                   ;        12542;01;     
COJINETE DE BIELA   ;RENAULT     ;003239045;10-236/4A   ;C.BIE.RENAULT 58MM STD/030 SIN     ;                                   ;        12542;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295210;10-876/4FA  ;C.BIE.RENAULT CLIO II DIS K9K 025M ;                                   ;         5249;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295220;10-876/4FA  ;C.BIE.RENAULT CLIO II DIS K9K 050M ;                                   ;         5249;01;     
COJINETE DE BIELA   ;RENAULT     ;003295230;10-876/4FA  ;C.BIE.RENAULT CLIO II DIS K9K 075M ;                                   ;         5249;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295240;10-876/4FA  ;C.BIE.RENAULT CLIO II DIS K9K 1.0M ;                                   ;         5249;01;     
COJINETE DE BIELA   ;RENAULT     ;003295200;10-876/4FA  ;C.BIE.RENAULT CLIO II DIS K9K STD  ;                                   ;         5249;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003440630;10-871/4A   ;C.BIE.RENAULT CLIO S/UNA 1.2 0.75MM;                                   ;         3370;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003440610;10-871/4A   ;C.BIE.RENAULT CLIO S/UNA 1.2 025MM ;                                   ;         3370;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003440620;10-871/4A   ;C.BIE.RENAULT CLIO S/UNA 1.2 050MM ;                                   ;         3370;01;     
COJINETE DE BIELA   ;RENAULT     ;003440600;10-871/4A   ;C.BIE.RENAULT CLIO S/UNA 1.2 STD   ;                                   ;         3370;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664110;10-243/4A   ;C.BIE.RENAULT CLIO-19 D.S/TRAB 010 ;                                   ;         4899;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664120;10-243/4A   ;C.BIE.RENAULT CLIO-19 D.S/TRAB 020 ;                                   ;         4899;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664130;10-243/4A   ;C.BIE.RENAULT CLIO-19 D.S/TRAB 030 ;                                   ;         4899;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664150;10-243/4A   ;C.BIE.RENAULT CLIO-19 D.S/TRAB 050 ;                                   ;         5389;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664160;10-243/4A   ;C.BIE.RENAULT CLIO-19 D.S/TRAB 060 ;                                   ;         5389;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664100;10-243/4A   ;C.BIE.RENAULT CLIO-19 D.S/TRAB STD ;                                   ;         4899;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664230;10-242/4F   ;C.BIE.RENAULT CLIO-19 D.S/TRAB.030 ;                                   ;         6649;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664200;10-242/4F   ;C.BIE.RENAULT CLIO-19 D.S/TRAB.STD ;                                   ;         6649;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664010;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL 0,25  ;                                   ;         6977;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664020;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL 0,50  ;                                   ;         6977;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664030;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL 0,75  ;                                   ;         6977;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664040;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL 1,00  ;                                   ;         6977;01;     
COJINETE DE BIELA   ;RENAULT     ;003664050;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL 1,25  ;                                   ;         7674;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003664060;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL 1,50  ;                                   ;         7674;01;     
COJINETE DE BIELA   ;RENAULT     ;003664000;10-247/4A   ;C.BIE.RENAULT CLIO-19 DIESEL STD S ;                                   ;         6977;01;     
COJINETE DE BIELA   ;RENAULT     ;003375410;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO 0.25M ;                                   ;         6649;01;     
COJINETE DE BIELA   ;RENAULT     ;003375420;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO 0.50M ;                                   ;         6649;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003375430;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO 0.75M ;                                   ;         6649;01;     
COJINETE DE BIELA   ;RENAULT     ;003375440;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO 1.00M ;                                   ;         6649;01;     
COJINETE DE BIELA   ;RENAULT     ;003375450;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO 1.25M ;                                   ;         7314;01;     
COJINETE DE BIELA   ;RENAULT     ;003375460;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO 1.50M ;                                   ;         7314;01;     
COJINETE DE BIELA   ;RENAULT     ;003375400;10-875/4A   ;C.BIE.RENAULT LAGU/16V VOLVO STD   ;                                   ;         6649;01;     
COJINETE DE BIELA   ;RENAULT     ;003187410;10-874/4F   ;C.BIE.RENAULT LAGU/G8T 12V 010 SIN ;                                   ;        11568;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003187420;10-874/4F   ;C.BIE.RENAULT LAGU/G8T 12V 020 SIN ;                                   ;        11568;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003187430;10-874/4F   ;C.BIE.RENAULT LAGU/G8T 12V 030 SIN ;                                   ;        11568;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003187400;10-874/4F   ;C.BIE.RENAULT LAGU/G8T 12V STD SIN ;                                   ;        11568;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003911720;10-869/4FA  ;C.BIE.RENAULT MASTER 89MM G9U 050M ;                                   ;        18466;01;     
COJINETE DE BIELA   ;RENAULT     ;003295110;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M 025MM ;                                   ;         3402;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295120;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M 050MM ;                                   ;         3402;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295130;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M 075MM ;                                   ;         3402;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295140;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M 100MM ;                                   ;         3402;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295150;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M 125MM ;                                   ;         3742;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295160;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M 150MM ;                                   ;         3742;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295100;10-873/4A   ;C.BIE.RENAULT MEG/LAGUNA K4M STD   ;                                   ;         3402;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003660010;10-241/4A   ;C.BIE.RENAULT R18 2000 0,25 SIN    ;                                   ;         7369;01;     
COJINETE DE BIELA   ;RENAULT     ;003660020;10-241/4A   ;C.BIE.RENAULT R18 2000 0,50 SIN    ;                                   ;         7369;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003660030;10-241/4A   ;C.BIE.RENAULT R18 2000 0,75 SIN    ;                                   ;         7369;01;     
COJINETE DE BIELA   ;RENAULT     ;003660040;10-241/4A   ;C.BIE.RENAULT R18 2000 1,00 SIN    ;                                   ;         7369;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003660050;10-241/4A   ;C.BIE.RENAULT R18 2000 1,25 SIN    ;                                   ;         8105;01;     
COJINETE DE BIELA   ;RENAULT     ;003660060;10-241/4A   ;C.BIE.RENAULT R18 2000 1,50 SIN    ;                                   ;         8105;01;     
COJINETE DE BIELA   ;RENAULT     ;003660000;10-241/4A   ;C.BIE.RENAULT R18 2000 STD SIN     ;                                   ;         7369;01;     
COJINETE DE BIELA   ;RENAULT     ;003295010;10-237/4A   ;C.BIE.RENAULT R4/6/12 0,25 SIN     ;                                   ;         3762;01;     
COJINETE DE BIELA   ;RENAULT     ;003295020;10-237/4A   ;C.BIE.RENAULT R4/6/12 0,50 SIN     ;                                   ;         3762;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295030;10-237/4A   ;C.BIE.RENAULT R4/6/12 0,75 SIN     ;                                   ;         3762;01;     
COJINETE DE BIELA   ;RENAULT     ;003295040;10-237/4A   ;C.BIE.RENAULT R4/6/12 1,00 SIN     ;                                   ;         3762;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295050;10-237/4A   ;C.BIE.RENAULT R4/6/12 1,25 SIN     ;                                   ;         4139;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295060;10-237/4A   ;C.BIE.RENAULT R4/6/12 1,50 SIN     ;                                   ;         4139;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003295000;10-237/4A   ;C.BIE.RENAULT R4/6/12 STD SIN      ;                                   ;         3762;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003614510;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL 0,25 S ;                                   ;         8231;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003614520;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL 0,50 S ;                                   ;         8231;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003614530;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL 0,75 S ;                                   ;         8231;01;     
COJINETE DE BIELA   ;RENAULT     ;003614540;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL 1,00 S ;                                   ;         8231;01;     
COJINETE DE BIELA   ;RENAULT     ;003614550;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL 1,25 S ;                                   ;         9054;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003614560;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL 1,50 S ;                                   ;         9054;01;   SI
COJINETE DE BIELA   ;RENAULT     ;003614500;10-244/4A   ;C.BIE.RENAULT TRAFIC DIESEL STD SI ;                                   ;         8231;01;   SI
COJINETE DE BIELA   ;SCANIA      ;003168510;10-685/3A   ;C.BIE.SAME DA1151 025MM SIN        ;                                   ;        39291;01;   SI
COJINETE DE BIELA   ;SCANIA      ;003168545;10-685/3A   ;C.BIE.SAME DA1151 STD/050 SIN      ;                                   ;        43220;01;     
COJINETE DE BIELA   ;SCANIA      ;003244110;10-441/6F   ;C.BIE.SCANIA L-75-DSC10 0.25 MM SI ;                                   ;        16293;01;   SI
COJINETE DE BIELA   ;SCANIA      ;003244140;10-441/6F   ;C.BIE.SCANIA L-75-DSC10 1.00 MM SI ;                                   ;        16293;01;   SI
COJINETE DE BIELA   ;SCANIA      ;003244150;10-441/6F   ;C.BIE.SCANIA L-75-DSC10 1.25 MM SI ;                                   ;        17922;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003058110;10-581/4A   ;C.BIE.SUZUK.SWIFT 1.3 G13 025 SI   ;                                   ;         9869;01;     
COJINETE DE BIELA   ;SUZUKI      ;003058120;10-581/4A   ;C.BIE.SUZUK.SWIFT 1.3 G13 050 SI   ;                                   ;         9869;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003058130;10-581/4A   ;C.BIE.SUZUK.SWIFT 1.3 G13 075 SI   ;                                   ;         9869;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003058140;10-581/4A   ;C.BIE.SUZUK.SWIFT 1.3 G13 100 SI   ;                                   ;         9869;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003058150;10-581/4A   ;C.BIE.SUZUK.SWIFT 1.3 G13 125 SI   ;                                   ;        10856;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003058100;10-581/4A   ;C.BIE.SUZUK.SWIFT 1.3 G13 STD SI   ;                                   ;         9869;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003058160;10-581/4A   ;C.BIE.SUZUK.SWITF 1.3 G13 150 SI   ;                                   ;        10856;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003675510;10-580/4A   ;C.BIE.SUZUKI ST 90 D.62 0.25MM SIN ;                                   ;         2926;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003675520;10-580/4A   ;C.BIE.SUZUKI ST 90 D.62 0.50MM SIN ;                                   ;         2926;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003675530;10-580/4A   ;C.BIE.SUZUKI ST 90 D.62 0.75MM SIN ;                                   ;         2926;01;     
COJINETE DE BIELA   ;SUZUKI      ;003675540;10-580/4A   ;C.BIE.SUZUKI ST 90 D.62 1.00MM SIN ;                                   ;         2926;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003675550;10-580/4A   ;C.BIE.SUZUKI ST 90 D.62 1.25MM SIN ;                                   ;         3218;01;   SI
COJINETE DE BIELA   ;SUZUKI      ;003675560;10-580/4A   ;C.BIE.SUZUKI ST 90 D.62 1.50MM SIN ;                                   ;         3218;01;   SI
COJINETE DE BIELA   ;TALBOT      ;003045100;10-451/4A   ;C.BIE.TALBO.HORIZONT/SOLARA STD SI ;                                   ;        36355;01;   SI
COJINETE DE BIELA   ;TALBOT      ;003045110;10-451/4A   ;C.BIE.TALBO.HOTIZONT/SOLARA 025 SI ;                                   ;        36355;01;   SI
COJINETE DE BIELA   ;TENSA       ;003560010;10-457/1A   ;C.BIE.TENSA COMP 2.3/8 010 SIN     ;                                   ;        27212;01;     
COJINETE DE BIELA   ;TENSA       ;003560020;10-457/1A   ;C.BIE.TENSA COMP 2.3/8 020 SIN     ;                                   ;        27212;01;   SI
COJINETE DE BIELA   ;TENSA       ;003560030;10-457/1A   ;C.BIE.TENSA COMP 2.3/8 030 SIN     ;                                   ;        27212;01;   SI
COJINETE DE BIELA   ;TENSA       ;003560040;10-457/1A   ;C.BIE.TENSA COMP 2.3/8 040 SIN     ;                                   ;        27212;01;   SI
COJINETE DE BIELA   ;TENSA       ;003560000;10-457/1A   ;C.BIE.TENSA COMP 2.3/8 STD SIN     ;                                   ;        27212;01;     
COJINETE DE BIELA   ;TENSA       ;003560045;10-457/1A   ;C.BIE.TENSA COMP 2.3/8 STD/030 SIN ;                                   ;        27212;01;     
COJINETE DE BIELA   ;TENSA       ;003060910;10-609/2B   ;C.BIE.TENSA COMPRESOR 010 SI       ;                                   ;        10751;01;   SI
COJINETE DE BIELA   ;TENSA       ;003060920;10-609/2B   ;C.BIE.TENSA COMPRESOR 020 SI       ;                                   ;        10751;01;   SI
COJINETE DE BIELA   ;TENSA       ;003060930;10-609/2B   ;C.BIE.TENSA COMPRESOR 030 SI       ;                                   ;        10751;01;   SI
COJINETE DE BIELA   ;TENSA       ;003060940;10-609/2B   ;C.BIE.TENSA COMPRESOR 040 SI       ;                                   ;        10751;01;   SI
COJINETE DE BIELA   ;TENSA       ;003060900;10-609/2B   ;C.BIE.TENSA COMPRESOR STD SI       ;                                   ;        10751;01;   SI
COJINETE DE BIELA   ;IKA         ;003270010;10-238/6AyF ;C.BIE.TORNADO 4B 010 SIN           ;                                   ;        35663;01;   SI
COJINETE DE BIELA   ;IKA         ;003270020;10-238/6AyF ;C.BIE.TORNADO 4B 020 SIN           ;                                   ;        35663;01;   SI
COJINETE DE BIELA   ;IKA         ;003270030;10-238/6AyF ;C.BIE.TORNADO 4B 030 SIN           ;                                   ;        35663;01;   SI
COJINETE DE BIELA   ;IKA         ;003270040;10-238/6AyF ;C.BIE.TORNADO 4B 040 SIN           ;                                   ;        35663;01;   SI
COJINETE DE BIELA   ;IKA         ;003270050;10-238/6AyF ;C.BIE.TORNADO 4B 050 SIN           ;                                   ;        39230;01;   SI
COJINETE DE BIELA   ;IKA         ;003270060;10-238/6AyF ;C.BIE.TORNADO 4B 060 SIN           ;                                   ;        39230;01;   SI
COJINETE DE BIELA   ;IKA         ;003270000;10-238/6AyF ;C.BIE.TORNADO 4B STD SIN           ;                                   ;        35663;01;   SI
COJINETE DE BIELA   ;IKA         ;003270045;10-238/6AyF ;C.BIE.TORNADO 4B STD/030 SIN       ;                                   ;        35663;01;   SI
COJINETE DE BIELA   ;IKA         ;003605510;10-239/6AyF ;C.BIE.TORNADO 7B 0,25 SIN          ;                                   ;        21724;01;   SI
COJINETE DE BIELA   ;IKA         ;003605520;10-239/6AyF ;C.BIE.TORNADO 7B 0,50 SIN          ;                                   ;        21724;01;   SI
